Grant_ID,Person_ID
GG59141,PP122358
GG59141,PP128946
GG59141,PP130365
GG59141,PP134382
GG59141,PP134383
GG59141,PP134384
GG59141,PP22319
GG59141,PP500143
GG59141,PP503668
GG59141,PP503669
GG59141,PP509108
GG59141,PP511055
GG59141,PP511056
GG59141,PP511232
GG59141,PP514629
GG59144,PP24230
GG59144,PP27870
GG59144,PP8005
GG59145,PP123740
GG59145,PP13185
GG59145,PP36338
GG59145,PP52694
GG59146,PP118606
GG59146,PP32206
GG59146,PP54587
GG59146,PP91719
GG59146,PP95079
GG59149,PP9451
GG59150,PP27009
GG59150,PP7998
GG59151,PP22433
GG59151,PP27601
GG59151,PP45920
GG59151,PP92045
GG59152,PP11777
GG59152,PP118476
GG59152,PP15356
GG59152,PP80939
GG59152,PP97686
GG59154,PP33273
GG59154,PP4742
GG59154,PP4857
GG59154,PP82351
GG59154,PP93896
GG59154,PP95082
GG59155,PP107127
GG59155,PP109405
GG59155,PP110161
GG59155,PP122260
GG59156,PP111100
GG59156,PP134797
GG59156,PP137068
GG59156,PP50462
GG59156,PP63262
GG59157,PP121894
GG59157,PP130749
GG59157,PP75482
GG59157,PP85102
GG59157,PP85703
GG59158,PP121586
GG59158,PP125797
GG59158,PP136360
GG59158,PP1703
GG59158,PP21124
GG59158,PP80908
GG59158,PP81267
GG59159,PP12758
GG59159,PP1676
GG59159,PP5869
GG59161,PP100644
GG59161,PP101887
GG59161,PP111685
GG59161,PP114685
GG59161,PP118658
GG59161,PP121820
GG59161,PP125861
GG59161,PP12652
GG59161,PP19750
GG59161,PP25557
GG59161,PP4891
GG59161,PP84644
GG59161,PP9435
GG59164,PP112177
GG59164,PP112179
GG59164,PP112180
GG59164,PP122518
GG59164,PP125221
GG59165,PP25317
GG59165,PP502739
GG59165,PP502740
GG59165,PP502804
GG59165,PP510971
GG59165,PP513053
GG59165,PP519320
GG59167,PP3564
GG59167,PP89069
GG59169,PP552482
GG59169,PP94814
GG59169,PP95739
GG59170,PP11512
GG59170,PP120265
GG59170,PP22462
GG59171,PP11324
GG59171,PP122617
GG59171,PP122618
GG59171,PP129667
GG59171,PP135234
GG59171,PP36602
GG59173,PP112183
GG59173,PP121132
GG59173,PP46165
GG59174,PP133611
GG59174,PP4735
GG59174,PP96333
GG59178,PP11586
GG59178,PP72015
GG59178,PP83718
GG59179,PP58680
GG59182,PP133017
GG59182,PP16981
GG59182,PP17667
GG59182,PP80693
GG59182,PP99264
GG59183,PP125571
GG59183,PP32423
GG59183,PP509104
GG59187,PP112192
GG59187,PP11951
GG59188,PP12567
GG59188,PP130396
GG59188,PP41277
GG59188,PP80781
GG59188,PP90998
GG59189,PP7561
GG59189,PP85893
GG59189,PP91787
GG59193,PP11401
GG59193,PP1676
GG59193,PP67936
GG59194,PP112190
GG59194,PP122886
GG59194,PP136367
GG59194,PP66687
GG59196,PP10716
GG59196,PP43802
GG59196,PP91790
GG59198,PP112195
GG59198,PP118463
GG59198,PP4742
GG59198,PP50511
GG59198,PP75516
GG59199,PP118691
GG59199,PP125920
GG59199,PP18560
GG59199,PP58264
GG59199,PP584224
GG59202,PP112193
GG59202,PP36364
GG59202,PP53891
GG59202,PP55090
GG59204,PP105210
GG59204,PP111178
GG59204,PP116301
GG59204,PP120794
GG59204,PP22398
GG59204,PP502753
GG59204,PP504498
GG59204,PP507060
GG59206,PP18409
GG59206,PP3387
GG59207,PP105497
GG59207,PP121719
GG59207,PP121825
GG59207,PP126612
GG59207,PP14463
GG59207,PP14571
GG59207,PP14739
GG59207,PP14945
GG59207,PP20432
GG59207,PP20457
GG59207,PP20458
GG59207,PP20459
GG59207,PP20461
GG59207,PP54224
GG59207,PP84537
GG59207,PP88390
GG59207,PP88557
GG59207,PP95011
GG59208,PP100259
GG59208,PP109027
GG59208,PP121252
GG59208,PP20379
GG59209,PP72129
GG59209,PP87296
GG59210,PP120536
GG59210,PP27271
GG59210,PP511095
GG59211,PP115601
GG59211,PP126922
GG59211,PP135142
GG59211,PP3575
GG59211,PP509187
GG59211,PP509188
GG59211,PP518141
GG59211,PP54872
GG59211,PP89351
GG59213,PP7561
GG59213,PP85823
GG59213,PP97567
GG59214,PP32764
GG59214,PP57995
GG59214,PP75543
GG59214,PP82010
GG59215,PP2126
GG59215,PP3164
GG59215,PP75227
GG59216,PP108676
GG59216,PP121116
GG59216,PP134759
GG59216,PP37035
GG59217,PP105662
GG59217,PP107177
GG59217,PP134887
GG59217,PP26149
GG59217,PP31237
GG59217,PP45807
GG59217,PP509672
GG59219,PP126120
GG59219,PP136372
GG59219,PP28085
GG59219,PP541615
GG59219,PP54469
GG59219,PP82306
GG59220,PP49591
GG59220,PP65459
GG59220,PP96516
GG59222,PP11840
GG59222,PP130969
GG59222,PP63045
GG59222,PP82299
GG59222,PP95724
GG59223,PP116878
GG59223,PP122303
GG59223,PP86547
GG59224,PP108676
GG59224,PP12418
GG59224,PP134075
GG59224,PP30684
GG59230,PP118679
GG59230,PP127246
GG59230,PP95735
GG59230,PP95812
GG59237,PP26183
GG59241,PP118358
GG59241,PP34773
GG59241,PP36609
GG59242,PP108354
GG59242,PP120746
GG59242,PP75390
GG59243,PP118690
GG59243,PP29102
GG59243,PP4956
GG59243,PP4957
GG59245,PP10213
GG59245,PP119697
GG59245,PP57735
GG59246,PP10571
GG59246,PP120530
GG59246,PP46184
GG59246,PP54521
GG59247,PP16750
GG59247,PP45670
GG59247,PP8574
GG59247,PP9408
GG59248,PP121662
GG59248,PP21935
GG59248,PP54635
GG59249,PP110645
GG59249,PP125395
GG59249,PP17898
GG59249,PP4896
GG59254,PP119679
GG59254,PP37760
GG59254,PP70847
GG59256,PP116763
GG59256,PP118339
GG59256,PP3237
GG59256,PP4734
GG59256,PP67328
GG59257,PP100886
GG59257,PP112209
GG59257,PP122235
GG59257,PP4842
GG59258,PP126049
GG59258,PP32357
GG59258,PP53808
GG59261,PP111687
GG59261,PP115443
GG59261,PP126045
GG59261,PP130201
GG59261,PP131717
GG59261,PP131857
GG59261,PP54246
GG59261,PP75105
GG59261,PP81013
GG59261,PP87471
GG59263,PP113236
GG59263,PP4797
GG59265,PP118464
GG59265,PP44824
GG59265,PP54587
GG59265,PP62938
GG59267,PP23234
GG59267,PP62808
GG59268,PP112143
GG59268,PP121338
GG59268,PP131721
GG59268,PP36079
GG59268,PP97457
GG59269,PP112576
GG59269,PP118752
GG59269,PP13999
GG59270,PP121784
GG59270,PP14359
GG59270,PP31536
GG59271,PP121098
GG59271,PP121099
GG59271,PP12687
GG59272,PP120588
GG59272,PP124956
GG59272,PP31187
GG59272,PP91255
GG59274,PP100852
GG59274,PP123897
GG59275,PP122401
GG59275,PP122402
GG59275,PP129062
GG59275,PP129063
GG59275,PP37790
GG59275,PP75543
GG59276,PP102725
GG59276,PP122355
GG59276,PP124329
GG59276,PP130873
GG59276,PP135162
GG59276,PP29741
GG59276,PP75157
GG59276,PP75250
GG59276,PP8838
GG59278,PP57864
GG59278,PP66732
GG59279,PP106083
GG59279,PP118118
GG59279,PP121516
GG59279,PP121518
GG59279,PP124237
GG59279,PP129003
GG59279,PP131278
GG59279,PP133972
GG59279,PP541615
GG59280,PP111988
GG59280,PP116020
GG59280,PP37039
GG59282,PP11173
GG59282,PP121807
GG59282,PP130345
GG59282,PP82270
GG59282,PP87520
GG59282,PP98819
GG59283,PP112214
GG59283,PP112217
GG59283,PP119410
GG59283,PP121797
GG59283,PP131809
GG59283,PP85945
GG59285,PP122940
GG59285,PP36730
GG59285,PP99437
GG59286,PP103523
GG59286,PP103524
GG59286,PP103525
GG59286,PP115230
GG59286,PP118484
GG59286,PP118485
GG59286,PP119209
GG59286,PP121822
GG59286,PP124765
GG59286,PP126279
GG59286,PP131177
GG59286,PP18604
GG59286,PP4680
GG59286,PP91503
GG59286,PP91504
GG59286,PP91505
GG59286,PP98825
GG59286,PP98827
GG59287,PP122894
GG59287,PP123882
GG59287,PP123884
GG59287,PP47733
GG59287,PP509284
GG59291,PP11644
GG59291,PP12777
GG59291,PP16945
GG59291,PP16975
GG59293,PP112219
GG59293,PP120799
GG59293,PP120800
GG59294,PP106277
GG59294,PP118944
GG59294,PP26413
GG59296,PP126031
GG59296,PP132109
GG59296,PP20149
GG59296,PP49672
GG59296,PP9355
GG59301,PP40371
GG59305,PP106456
GG59305,PP16549
GG59308,PP100054
GG59308,PP115863
GG59308,PP11644
GG59308,PP118895
GG59308,PP12777
GG59308,PP13658
GG59308,PP13911
GG59308,PP14162
GG59308,PP16945
GG59308,PP16975
GG59308,PP81697
GG59308,PP90265
GG59308,PP96807
GG59309,PP2256
GG59309,PP66019
GG59311,PP106325
GG59311,PP123022
GG59311,PP33620
GG59311,PP500337
GG59311,PP509285
GG59311,PP8730
GG59319,PP112234
GG59319,PP120540
GG59319,PP122371
GG59319,PP22443
GG59319,PP500227
GG59319,PP505970
GG59319,PP507648
GG59319,PP509039
GG59319,PP68718
GG59319,PP8318
GG59320,PP10353
GG59320,PP126450
GG59320,PP126770
GG59320,PP47984
GG59320,PP500175
GG59320,PP95929
GG59321,PP112231
GG59321,PP138879
GG59321,PP86032
GG59324,PP112235
GG59324,PP118265
GG59324,PP121820
GG59324,PP126122
GG59324,PP12652
GG59324,PP127345
GG59324,PP19750
GG59324,PP34712
GG59326,PP131437
GG59326,PP3586
GG59326,PP53229
GG59326,PP54517
GG59326,PP77500
GG59329,PP57914
GG59331,PP101039
GG59331,PP12300
GG59331,PP29722
GG59331,PP51640
GG59333,PP41150
GG59335,PP28082
GG59336,PP118687
GG59336,PP54602
GG59338,PP100240
GG59338,PP12361
GG59341,PP10835
GG59341,PP121795
GG59341,PP133941
GG59341,PP20446
GG59341,PP4824
GG59341,PP535771
GG59341,PP77737
GG59341,PP79001
GG59342,PP9313
GG59346,PP119017
GG59346,PP119018
GG59346,PP27983
GG59346,PP27986
GG59346,PP59068
GG59346,PP82220
GG59348,PP122068
GG59348,PP15033
GG59348,PP16810
GG59348,PP3398
GG59348,PP37965
GG59348,PP59862
GG59348,PP80630
GG59348,PP84828
GG59348,PP93905
GG59350,PP135571
GG59350,PP20523
GG59350,PP502198
GG59350,PP88311
GG59350,PP9339
GG59352,PP72450
GG59354,PP12506
GG59354,PP72324
GG59354,PP74315
GG59355,PP10597
GG59355,PP129635
GG59355,PP139438
GG59355,PP139731
GG59355,PP139732
GG59355,PP84329
GG59357,PP49700
GG59357,PP96866
GG59357,PP98073
GG59359,PP121161
GG59359,PP121162
GG59359,PP121163
GG59359,PP26066
GG59359,PP32014
GG59359,PP82201
GG59364,PP85968
GG59366,PP111005
GG59366,PP130703
GG59366,PP137803
GG59366,PP137806
GG59366,PP54489
GG59366,PP59192
GG59366,PP9255
GG59366,PP93856
GG59367,PP100413
GG59367,PP109703
GG59367,PP120748
GG59367,PP134512
GG59367,PP136365
GG59367,PP67820
GG59367,PP79563
GG59369,PP106788
GG59369,PP130290
GG59369,PP500540
GG59369,PP504608
GG59369,PP8983
GG59370,PP100031
GG59370,PP116111
GG59370,PP120208
GG59370,PP26083
GG59370,PP8041
GG59371,PP53624
GG59371,PP69117
GG59371,PP91683
GG59372,PP126188
GG59372,PP13625
GG59372,PP15011
GG59372,PP19857
GG59372,PP2861
GG59372,PP2862
GG59372,PP74655
GG59372,PP80527
GG59373,PP101876
GG59373,PP29102
GG59373,PP44171
GG59373,PP4957
GG59374,PP104938
GG59374,PP104939
GG59374,PP104940
GG59374,PP104942
GG59374,PP126363
GG59374,PP127347
GG59374,PP137044
GG59374,PP137046
GG59374,PP4800
GG59374,PP83657
GG59375,PP18732
GG59375,PP23804
GG59375,PP26284
GG59375,PP502821
GG59375,PP504361
GG59375,PP504364
GG59375,PP76349
GG59375,PP99406
GG59378,PP100241
GG59378,PP102139
GG59378,PP105900
GG59378,PP20394
GG59378,PP4724
GG59378,PP81503
GG59378,PP87490
GG59379,PP118335
GG59379,PP502928
GG59379,PP82271
GG59379,PP96202
GG59380,PP126166
GG59380,PP13037
GG59380,PP136564
GG59380,PP500765
GG59380,PP66861
GG59380,PP78408
GG59381,PP137772
GG59381,PP31049
GG59381,PP85085
GG59381,PP86926
GG59382,PP121186
GG59382,PP13388
GG59382,PP43964
GG59382,PP53808
GG59382,PP71936
GG59382,PP79921
GG59383,PP51815
GG59384,PP26158
GG59384,PP54602
GG59384,PP83595
GG59384,PP91243
GG59385,PP12467
GG59385,PP86384
GG59388,PP112256
GG59389,PP119402
GG59389,PP13093
GG59389,PP3394
GG59390,PP109448
GG59390,PP122575
GG59390,PP134298
GG59390,PP24404
GG59390,PP5104
GG59390,PP75449
GG59390,PP7773
GG59391,PP107190
GG59391,PP124199
GG59391,PP4884
GG59391,PP76834
GG59391,PP95404
GG59391,PP98852
GG59392,PP85777
GG59392,PP97342
GG59392,PP97343
GG59392,PP9910
GG59393,PP95742
GG59394,PP46243
GG59395,PP41066
GG59395,PP72196
GG59396,PP124683
GG59396,PP124870
GG59396,PP139528
GG59396,PP20254
GG59396,PP27342
GG59396,PP5052
GG59396,PP92966
GG59397,PP112235
GG59397,PP12652
GG59397,PP19750
GG59399,PP19543
GG59399,PP20420
GG59399,PP41196
GG59399,PP63328
GG59400,PP130818
GG59400,PP48198
GG59401,PP22312
GG59401,PP33297
GG59401,PP80781
GG59401,PP97010
GG59404,PP120230
GG59404,PP18826
GG59404,PP4744
GG59404,PP96285
GG59405,PP36071
GG59405,PP4828
GG59405,PP91457
GG59413,PP111867
GG59413,PP121720
GG59413,PP12401
GG59413,PP22535
GG59413,PP36858
GG59414,PP112264
GG59414,PP121267
GG59414,PP24558
GG59414,PP35951
GG59414,PP502843
GG59414,PP82207
GG59415,PP123637
GG59415,PP17489
GG59415,PP3369
GG59415,PP50044
GG59415,PP502507
GG59415,PP502509
GG59415,PP502597
GG59415,PP513976
GG59415,PP513977
GG59415,PP513978
GG59415,PP549602
GG59415,PP74870
GG59415,PP86218
GG59415,PP86811
GG59416,PP106091
GG59416,PP121492
GG59416,PP121795
GG59416,PP20254
GG59416,PP4824
GG59416,PP63666
GG59416,PP79001
GG59417,PP121056
GG59417,PP1832
GG59417,PP45140
GG59417,PP4870
GG59419,PP122361
GG59419,PP18242
GG59419,PP500193
GG59424,PP22616
GG59424,PP27996
GG59424,PP41184
GG59424,PP99913
GG59427,PP118252
GG59427,PP28103
GG59427,PP78073
GG59430,PP16369
GG59431,PP10152
GG59431,PP121499
GG59431,PP121920
GG59431,PP500116
GG59433,PP100866
GG59433,PP109612
GG59433,PP109615
GG59433,PP109617
GG59433,PP115029
GG59433,PP115030
GG59433,PP118961
GG59433,PP121039
GG59433,PP121802
GG59433,PP121804
GG59433,PP121805
GG59433,PP13779
GG59433,PP14539
GG59433,PP4750
GG59433,PP52671
GG59433,PP67662
GG59433,PP67673
GG59433,PP84055
GG59433,PP88560
GG59433,PP88561
GG59433,PP88562
GG59433,PP88565
GG59433,PP88567
GG59435,PP121079
GG59435,PP121081
GG59435,PP121765
GG59435,PP3269
GG59435,PP3619
GG59435,PP97451
GG59436,PP120344
GG59436,PP120345
GG59436,PP26299
GG59436,PP54582
GG59437,PP112276
GG59437,PP28089
GG59437,PP8045
GG59437,PP82207
GG59441,PP24186
GG59441,PP96244
GG59442,PP111022
GG59442,PP121109
GG59442,PP44113
GG59445,PP12604
GG59445,PP130871
GG59445,PP506682
GG59445,PP507044
GG59445,PP68716
GG59446,PP112282
GG59446,PP121452
GG59446,PP121453
GG59446,PP25948
GG59447,PP49624
GG59447,PP501475
GG59447,PP502599
GG59447,PP503658
GG59447,PP506671
GG59447,PP519277
GG59449,PP112284
GG59449,PP112294
GG59449,PP121108
GG59449,PP22039
GG59449,PP62239
GG59450,PP115243
GG59450,PP131456
GG59450,PP9509
GG59451,PP112283
GG59451,PP118602
GG59451,PP118603
GG59451,PP118604
GG59452,PP112320
GG59452,PP121279
GG59452,PP125860
GG59452,PP12693
GG59452,PP60922
GG59452,PP91182
GG59453,PP23571
GG59455,PP121766
GG59455,PP121773
GG59455,PP66651
GG59455,PP98929
GG59456,PP116015
GG59456,PP121100
GG59456,PP127761
GG59456,PP14690
GG59456,PP49653
GG59456,PP93182
GG59456,PP97696
GG59457,PP110718
GG59457,PP123472
GG59457,PP33291
GG59460,PP112502
GG59460,PP118272
GG59460,PP118274
GG59460,PP30367
GG59460,PP57684
GG59460,PP58014
GG59460,PP95767
GG59461,PP100934
GG59461,PP112285
GG59461,PP123880
GG59462,PP15740
GG59462,PP53515
GG59465,PP48117
GG59465,PP53797
GG59465,PP9709
GG59469,PP121646
GG59469,PP124363
GG59469,PP12497
GG59469,PP16312
GG59469,PP25887
GG59470,PP121086
GG59470,PP122267
GG59470,PP122268
GG59470,PP122270
GG59470,PP23582
GG59470,PP58275
GG59471,PP78889
GG59471,PP8702
GG59471,PP9024
GG59473,PP11387
GG59473,PP121133
GG59473,PP16980
GG59474,PP12383
GG59474,PP124408
GG59474,PP5016
GG59474,PP502996
GG59474,PP504613
GG59474,PP9634
GG59478,PP116883
GG59478,PP125508
GG59478,PP5580
GG59478,PP84482
GG59478,PP95294
GG59482,PP15738
GG59482,PP17330
GG59482,PP19938
GG59482,PP99205
GG59483,PP120399
GG59483,PP134964
GG59483,PP14570
GG59483,PP1904
GG59483,PP500560
GG59483,PP85921
GG59483,PP93406
GG59484,PP119552
GG59484,PP24640
GG59484,PP80690
GG59485,PP10502
GG59485,PP106235
GG59485,PP121953
GG59485,PP91683
GG59491,PP112302
GG59493,PP112303
GG59493,PP112311
GG59493,PP44459
GG59493,PP90617
GG59499,PP112312
GG59499,PP119737
GG59499,PP119738
GG59499,PP125147
GG59501,PP63227
GG59503,PP10882
GG59503,PP45152
GG59503,PP82412
GG59503,PP91936
GG59511,PP110564
GG59511,PP112549
GG59511,PP120763
GG59511,PP134872
GG59511,PP503160
GG59513,PP18118
GG59516,PP112231
GG59516,PP86032
GG59517,PP11681
GG59517,PP121667
GG59517,PP126005
GG59517,PP26420
GG59517,PP81176
GG59517,PP95488
GG59520,PP112326
GG59520,PP121118
GG59520,PP134846
GG59520,PP17595
GG59520,PP503742
GG59520,PP9509
GG59523,PP8219
GG59526,PP12618
GG59526,PP13351
GG59526,PP14990
GG59526,PP58310
GG59526,PP6896
GG59532,PP118726
GG59532,PP131398
GG59532,PP54588
GG59532,PP54589
GG59532,PP94091
GG59532,PP99774
GG59541,PP500765
GG59541,PP503040
GG59541,PP507517
GG59541,PP507518
GG59541,PP749415
GG59544,PP120816
GG59544,PP120817
GG59544,PP131334
GG59544,PP131335
GG59544,PP134612
GG59544,PP15377
GG59544,PP37786
GG59544,PP66859
GG59544,PP76550
GG59544,PP78590
GG59544,PP84499
GG59550,PP100902
GG59550,PP112372
GG59550,PP122963
GG59550,PP33332
GG59550,PP36590
GG59551,PP135208
GG59551,PP15931
GG59551,PP8466
GG59553,PP112378
GG59553,PP112381
GG59553,PP72157
GG59556,PP101131
GG59556,PP126976
GG59556,PP16423
GG59558,PP104715
GG59558,PP104716
GG59558,PP111632
GG59558,PP121464
GG59558,PP130784
GG59558,PP135534
GG59558,PP62308
GG59558,PP91720
GG59559,PP109782
GG59559,PP134012
GG59559,PP76831
GG59559,PP9061
GG59559,PP95028
GG59564,PP13643
GG59564,PP56482
GG59571,PP112408
GG59571,PP118987
GG59571,PP132764
GG59571,PP24549
GG59571,PP26190
GG59571,PP9713
GG59576,PP115487
GG59576,PP53555
GG59576,PP8770
GG59578,PP108831
GG59578,PP124945
GG59578,PP17898
GG59578,PP4896
GG59578,PP56061
GG59579,PP11780
GG59579,PP2162
GG59579,PP95113
GG59584,PP112417
GG59584,PP8650
GG59586,PP112421
GG59586,PP124545
GG59586,PP57220
GG59588,PP112429
GG59588,PP124381
GG59588,PP124382
GG59588,PP5666
GG59588,PP57844
GG59596,PP112456
GG59596,PP120802
GG59596,PP29665
GG59596,PP57992
GG59602,PP121701
GG59602,PP41038
GG59602,PP519029
GG59602,PP552602
GG59608,PP112477
GG59609,PP106310
GG59609,PP122062
GG59609,PP122161
GG59609,PP134873
GG59609,PP16423
GG59609,PP503743
GG59623,PP126210
GG59623,PP30248
GG59623,PP3162
GG59623,PP53739
GG59623,PP82814
GG59631,PP112512
GG59631,PP35805
GG59640,PP99410
GG59645,PP16574
GG59645,PP2795
GG59645,PP63293
GG59648,PP105362
GG59648,PP132447
GG59648,PP138482
GG59648,PP71354
GG59651,PP108461
GG59651,PP108463
GG59651,PP25196
GG59651,PP2967
GG59659,PP125170
GG59659,PP125171
GG59659,PP130951
GG59659,PP130952
GG59659,PP131073
GG59659,PP138156
GG59659,PP43885
GG59659,PP74351
GG59663,PP41574
GG59669,PP112557
GG59669,PP122557
GG59669,PP135518
GG59669,PP136561
GG59669,PP510889
GG59673,PP121025
GG59673,PP122549
GG59673,PP122876
GG59673,PP123376
GG59673,PP128196
GG59673,PP133050
GG59673,PP503337
GG59673,PP506767
GG59673,PP95621
GG59684,PP112561
GG59684,PP122468
GG59684,PP122469
GG59684,PP44668
GG59697,PP112583
GG59697,PP120097
GG59697,PP120936
GG59697,PP8108
GG59718,PP123691
GG59718,PP123696
GG59718,PP17926
GG59718,PP27976
GG59718,PP8421
GG59720,PP10292
GG59720,PP135518
GG59720,PP136561
GG59720,PP32464
GG59720,PP510885
GG59720,PP510886
GG59720,PP510887
GG59720,PP510888
GG59729,PP131332
GG59729,PP137791
GG59729,PP1717
GG59729,PP503900
GG59729,PP7700
GG59729,PP90616
GG59733,PP17531
GG59733,PP71558
GG59735,PP10010
GG59735,PP106206
GG59735,PP121053
GG59735,PP129843
GG59735,PP74588
GG59735,PP75144
GG59738,PP106390
GG59738,PP126904
GG59738,PP130640
GG59738,PP32012
GG59738,PP35939
GG59738,PP500077
GG59738,PP99607
GG59741,PP122539
GG59741,PP34805
GG59741,PP500071
GG59741,PP503778
GG59741,PP89394
GG59744,PP517981
GG59744,PP8057
GG59757,PP135637
GG59757,PP135638
GG59757,PP28893
GG59757,PP501911
GG59757,PP7559
GG59767,PP112615
GG59767,PP90604
GG59769,PP113263
GG59769,PP31192
GG59772,PP14731
GG59772,PP21508
GG59773,PP29756
GG59773,PP567901
GG59773,PP95018
GG59774,PP69764
GG59777,PP27992
GG59777,PP46009
GG59799,PP113016
GG59800,PP40148
GG59800,PP58310
GG59800,PP6896
GG59804,PP113169
GG59804,PP2047
GG59811,PP63327
GG59812,PP115701
GG59812,PP115904
GG59812,PP22423
GG59812,PP503307
GG59813,PP100802
GG59813,PP46028
GG59814,PP11512
GG59814,PP86040
GG59815,PP113599
GG59817,PP121135
GG59817,PP121137
GG59817,PP26420
GG59817,PP81176
GG59817,PP95796
GG59817,PP99218
GG59819,PP116844
GG59819,PP120902
GG59819,PP12388
GG59819,PP3432
GG59819,PP36549
GG59819,PP36551
GG59819,PP50469
GG59820,PP113845
GG59821,PP106499
GG59821,PP130367
GG59821,PP26091
GG59821,PP45149
GG59822,PP105943
GG59824,PP114092
GG59825,PP114101
GG59828,PP114108
GG59829,PP114125
GG59830,PP72017
GG59831,PP62285
GG59832,PP114134
GG59834,PP114140
GG59835,PP114157
GG59836,PP11589
GG59836,PP7011
GG59837,PP114283
GG59838,PP12951
GG59838,PP3472
GG59838,PP77127
GG59839,PP86424
GG59839,PP9872
GG59840,PP12923
GG59840,PP18534
GG59840,PP91320
GG59840,PP9368
GG59841,PP11527
GG59841,PP29715
GG59841,PP50049
GG59847,PP114455
GG59850,PP2169
GG59855,PP114469
GG59857,PP114476
GG59859,PP114500
GG59863,PP114516
GG59865,PP36181
GG59866,PP604999
GG59868,PP2176
GG59880,PP8261
GG59884,PP115072
GG59902,PP115213
GG59905,PP111953
GG59905,PP115680
GG59905,PP123087
GG59905,PP126044
GG59905,PP134018
GG59905,PP139532
GG59905,PP2349
GG59906,PP115294
GG59906,PP19257
GG59906,PP509630
GG59906,PP90608
GG59925,PP84577
GG59929,PP11318
GG59929,PP50789
GG59938,PP81942
GG59941,PP115431
GG59941,PP22278
GG59941,PP54483
GG59941,PP82382
GG59948,PP1519
GG59953,PP115669
GG59953,PP115670
GG59953,PP12173
GG59958,PP106448
GG59958,PP110896
GG59958,PP121880
GG59958,PP128513
GG59958,PP129935
GG59958,PP62268
GG59958,PP7773
GG59960,PP12575
GG59960,PP91720
GG59961,PP62598
GG59963,PP115848
GG59963,PP23512
GG59963,PP67433
GG59966,PP16623
GG59966,PP54575
GG59977,PP33121
GG59977,PP4528
GG59977,PP82313
GG59979,PP20426
GG59979,PP554796
GG59979,PP63247
GG59979,PP87612
GG59980,PP125004
GG59980,PP130887
GG59980,PP139393
GG59980,PP46412
GG59981,PP22066
GG59981,PP71637
GG59983,PP116053
GG59984,PP12540
GG59984,PP87496
GG59984,PP89245
GG59985,PP107482
GG59985,PP11694
GG59986,PP116056
GG59988,PP25927
GG59989,PP25927
GG59990,PP116058
GG59991,PP19665
GG59992,PP116059
GG59993,PP85894
GG59997,PP106319
GG59997,PP108882
GG60005,PP54156
GG60010,PP116065
GG60010,PP24043
GG60025,PP95079
GG60046,PP116075
GG60047,PP116079
GG60048,PP1580
GG60048,PP29283
GG60923,PP31331
GG60923,PP3391
GG60923,PP34112
GG60923,PP70042
GG60927,PP26345
GG60962,PP4674
GG60969,PP107332
GG60969,PP46197
GG60970,PP116064
GG60970,PP16485
GG60970,PP31239
GG60970,PP85548
GG60971,PP22635
GG60971,PP25196
GG60971,PP2967
GG60971,PP3106
GG60979,PP12740
GG60979,PP20217
GG60984,PP31049
GG60985,PP36202
GG60985,PP78280
GG60987,PP18914
GG60987,PP511095
GG61001,PP40239
GG61001,PP53808
GG61007,PP44527
GG61007,PP60922
GG61007,PP91540
GG61013,PP35588
GG61013,PP44025
GG61013,PP9318
GG61050,PP29737
GG61050,PP32939
GG61050,PP3433
GG61050,PP40962
GG61051,PP15616
GG61051,PP3103
GG61051,PP4761
GG61051,PP8583
GG61079,PP14017
GG61079,PP23021
GG61080,PP106237
GG61080,PP14294
GG61081,PP66597
GG61083,PP3047
GG61088,PP110648
GG61088,PP24747
GG61088,PP35130
GG61092,PP25198
GG61093,PP14896
GG61093,PP3103
GG61093,PP4761
GG61105,PP116091
GG61106,PP116092
GG61111,PP105071
GG61111,PP11633
GG61111,PP118254
GG61111,PP11864
GG61111,PP24661
GG61111,PP7624
GG61111,PP82223
GG61121,PP116128
GG61122,PP48725
GG61134,PP115683
GG61135,PP10443
GG61135,PP108588
GG61135,PP30992
GG61136,PP117283
GG61136,PP123072
GG61136,PP130238
GG61136,PP135554
GG61136,PP138687
GG61136,PP3441
GG61136,PP76822
GG61138,PP116225
GG61141,PP103187
GG61141,PP124080
GG61141,PP127021
GG61141,PP9133
GG61142,PP40148
GG61142,PP511426
GG61144,PP116290
GG61145,PP52791
GG61152,PP116311
GG61159,PP100086
GG61159,PP100087
GG61159,PP105037
GG61159,PP138739
GG61159,PP33313
GG61163,PP31522
GG61163,PP75785
GG61164,PP11465
GG61164,PP35913
GG61164,PP41232
GG61164,PP63284
GG61164,PP91660
GG61167,PP111322
GG61167,PP116095
GG61167,PP120537
GG61167,PP122662
GG61167,PP125049
GG61167,PP130036
GG61167,PP131021
GG61167,PP139557
GG61167,PP24182
GG61167,PP3084
GG61167,PP32645
GG61167,PP56935
GG61167,PP95115
GG61167,PP95523
GG61171,PP41519
GG61172,PP49337
GG61176,PP86125
GG61179,PP72294
GG61180,PP116441
GG61180,PP23253
GG61181,PP101384
GG61182,PP32424
GG61185,PP115374
GG61189,PP106030
GG61190,PP62732
GG61192,PP61324
GG61194,PP71808
GG61195,PP81657
GG61199,PP116498
GG61200,PP72453
GG61204,PP94850
GG61205,PP76946
GG61208,PP116531
GG61210,PP85261
GG61215,PP62394
GG61223,PP42652
GG61225,PP74759
GG61227,PP100122
